path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
684dd9cf-2844-407b-9a7f-12e7b559773f/c0e9eaca19ba50a3f20d9ff70509bd60ab7b0c905180189c497854a1e1deac29.mp3,Ostschweiz,Die Lösungen werden durch diese Kategorien bestimmt.,diː løːzʊŋən vɛɾdən dʊɐç diːzə kɑteːɡoːriːən bəʃtɪmt,glœʐɪgə vɛnə doːdiː kɾɑtəgəriːə bəʃtɪmt,løːzʊŋən vɛɾdən dʊɐç diːzə kɑteːɡoːriːən bəʃtɪmt
684dd9cf-2844-407b-9a7f-12e7b559773f/d1569c870a6d82744a0012f64da49c966446ce579eace35cb26059b4ac40146a.mp3,Ostschweiz,Die Korrektheit all dieser Proben steht nun in Zweifel.,diː kɔrɛktaɪt al diːzɜ pɾoːbən ʃteːt nuːn ɪn tsvaɪfəl,tskɔrɛktɑːlt als dɛn ɛbɾoːbɛʃtɔɾt nuːlən tsvifəl,diː kɔrɛktaɪt alɜ pɾoːbən ʃteːt nuːɾ ɪn tsvaɪfəl
7f4b1ca8-c652-4056-96fb-f02e82182574/0937759d18313ff014184797327f8d509953e4112d1e6cac7845feead4a75d47.mp3,Ostschweiz,Der Urknall eröffnet dann die Fasnacht.,dɛɾ uːɾknal ɛɾœfnət dan diː fasnaxt,tə uːrknɑl ɛɾœfnət dɛnt fas nɑxt,dɛɾ uːɾknal ɛɾœfnət dan diː fasnaxt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/afc78254d22b5ccfc489803b7ccf828442f682dab4d78167e31f62bbef3a50a2.mp3,Ostschweiz,Es ist schön zu träumen.,ɛsɪst ʃøːn tsuː tɾɔømən,ɛs ʃyːn stɹɔimə,ɛsɪst ʃøːn tsuː tɾɔømən
0bda2f56-850b-4930-9370-89ba5bb5e80a/d5f8380d7d2051159a6f7e7213bf5542d4410cac16d54a9114357ce738836689.mp3,Ostschweiz,In diesem haben die Printmedien je einen Sitz.,ɪn diːzəm hɑːbən diː pɾɪntmeːdɪən jeː aɪnən zɪts,iːdəm hɛnt bɪnt meːtɪɾ hiːɾ aɪnzɪts,ɪn diːzəm hɑːbən diː pɾɪntmeːdɪən jeː aɪnən zɪts
684dd9cf-2844-407b-9a7f-12e7b559773f/af53ae064c629937bd50f318eeff8a48eaccf726cc6652c7792564874d2ed519.mp3,Ostschweiz,Was soll ich denn machen?,vas zɔl ɪç dɛn maxən,mɑːseːlɪd nɛmɑːxɛ,vas zɔl ɪç dɛn tuːn
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/c31663bd8f3f8054f56e6d654d707df6fb68661251b65e237105822336b70726.mp3,Ostschweiz,Dazu möchte ich folgende persönliche Erklärung abgeben.,dɑːtsuː mœçtə ɪç fɔlɡəndə pɛɾzøːnlɪçə ɛɾklɛːrʊŋ apɡeːbən,dɑːtsʊɐ vɪɾt diːx fɔːgən diː pɛsɔnɪçə ɛɾ kleːrɪg apgɛɾ,dɑːtsuː mœçtə ɪç fɔlɡəndə pɛɾzøːnlɪçə ɛɾklɛːrʊŋ apɡeːbən
0bda2f56-850b-4930-9370-89ba5bb5e80a/a786fbb5b20d9b1a368467321a960672c70840fe3158f9066dbcd3d3ec54caa4.mp3,Ostschweiz,"Deshalb ist es notwendig, das wir diesen Betrag kürzen.",dɛshalp ɪst ɛs noːtvɛndɪç das viːɾ diːzən bətɾɑːk kʏɾtsən,dɛs albɪs ʃnɔtvɛntɪk das vɛɾ dɛɾ bədɾɑːk røtsət,dɛshalp ɪst ɛs noːtvɛndɪç das viːɾ deːn bətɾɑːk kʏɾtsən
937d2af6-fc16-47b1-a53b-4dee4accc211/69227bf061054d23d2e4b6fdf530b43025e3469328cb6933d2a3df27d9fab1b8.mp3,Ostschweiz,Diese sind bereits wieder besetzt.,diːzə zɪnt bəraɪts viːdɜ bəzɛtst,ɪtə ɛs ɪnt bəraɪts viːdɑːbsɛtst,diːzə zɪnt bəraɪts viːdɜ bəzɛtst
7f4b1ca8-c652-4056-96fb-f02e82182574/e1256b5f9924d64e69364d7a5ffd072d51ac109774910a4df752993bba2fae65.mp3,Ostschweiz,Die gute Aufnahme des Budgets - mit wenigen Ausnahmen - freut mich.,diː ɡuːtə aʊfnɑːmə dɛs bʊdɡəts mɪt veːnɪɡən aʊsnɑːmən frɔøt mɪç,diː guːɾtɪ uːfnɛm fɔm byːtʃɛ mɪd vɪnɪgə uːsnɛmə frɔɪd mɪç,diː ɡuːtə aʊfnɑːmə dɛs bʊdɡəts mɪt veːnɪɡən aʊsnɑːmən frɔøt mɪç
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/95d24c65e4b3ecf1ae2ec32066af5b6a06f384fad96a6c4c7c653efb3a7d690e.mp3,Ostschweiz,Alte Spielsachen wegwerfen oder in den Keller stellen.,altə ʃpiːlzaxən vɛɡvɜfən oːdɜ ɪn deːn kɛlɜ ʃtɛlən,halt ɪç piːlsax vɛk smaɪsɛ ɔrɪŋ kɛl laʃtɛlə,altə ʃpiːlzaxən vɛkʃmaɪsən oːdɜ ɪn deːn kɛlɜ ʃtɛlən
7f4b1ca8-c652-4056-96fb-f02e82182574/359287ecc8dd219c23f8a02e8822cee145da46acc2872687c18838589ef56ff6.mp3,Ostschweiz,Fünf Jahre lang steht das höchste Gebäude der Schweiz in Zürich.,fʏnf jɑːrə laŋ ʃteːt das hœkstə ɡəbɔødə dɛɾ ʃvaɪts ɪn tsyːrɪç,fɪf jɑːl laŋstɑːt dɛs hœkstɪgə bɔødə fɔɾ dɛʃ viːts ɪn tsyːrə,fʏnf jɑːrə laŋ ʃtaɾtət das hœkstə ɡəbɔødə dɛɾ ʃvaɪts ɪn tsyːrɪç
831d404d-b189-42b6-8120-073c1f8af73c/b26bb1a08203bdb9141eba606bb25ffdd4d68d62542b81d6b488f5e07faa5564.mp3,Ostschweiz,Überall gebe es eine Stagnation oder einen leichten Anstieg.,yːbɜal ɡeːbə ɛs aɪnə ʃtaɡnatsjoːn oːdɜ aɪnən laɪçtən anʃtiːk,œpərɑːl kɛɪpɪs ɛɪnʃtak nɑːtsiːoːn oːtərən liːxtə ɑːrʃtiːk,yːbɜal ɡɛːbə ɛs aɪnə ʃtaɡnatsjoːn oːdɜ aɪnən laɪçtən anʃtiːk
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/5790bf3fb5df9bc80e448ce3cecba2a1867ea35108fec4ff2a21543196ad6d6f.mp3,Ostschweiz,Aber für Sportler zählt beim Cayenne vor allem der Pfeffer.,ɑːbɜ fyːɾ ʃpɔɾtlɜ tsɛːlt baɪm kaɪɛnə fɔɾ aləm dɛɾ pfɛfɜ,ɑːbɑːfɛɾ spɔːtlɑːts ɛlt viːm kaɪən fɔralɛmdə pvɛːfɛɾ,ɑːbɜ fyːɾ ʃpɔɾtlɜ tsɛːlt baɪm kaɪɛnə fɔɾ aləm dɛɾ pfɛfɜ
248e0121-1803-4980-a746-17ffbd799791/5f75ede1c60f455af90bbca06f4aef79567eb4f5e2ed08ad466b1aad5dc852cf.mp3,Ostschweiz,Beide Substanzen bilden mithilfe der Sonne Ozon.,baɪdə zʊpstantsən bɪldən mɪthɪlfə dɛɾ zɔnə oːtsoːn,baɪt iːzʊp stɑːnzə bɪltət mɪtɪlf fɔn fɔn tɛs oːnə oːstvoːn,baɪdə zʊpstantsən bɪldən mɪt hɪlfə dɛɾ zɔnə ʊnt tsoːnə
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/9f95a151b7aea6d31e27fe8042868d179dc44c6378ce82408af8e7a6fe9bc712.mp3,Ostschweiz,Er ist froh um dieses Postulat.,ɛɾ ɪst froː ʊm diːzəs pɔstuːlɑːt,ɛr ɪʃ fʊː ʊnt diːzəs pʊʃtʊlɑːt,ɛɾ ɪst froː ʊm diːzəs pɔstuːlɑːt
248e0121-1803-4980-a746-17ffbd799791/5e06753a7078831a066ec362c6f3ddf7b7c033b0fa2808260a7fe00e699ef642.mp3,Ostschweiz,In der Regel braucht es pro Jahr 8-10 Verwaltungsratssitzungen.,ɪn dɛɾ reːɡəl bɾaʊxt ɛs pɾoː jɑːɾ axt ʃtɾɪç tseːn fɛɾvaltʊŋsratsɪtsʊŋən,iːdə reːgəlbɔːrt bɾoːjɔː haxtbɪs tsɛl fɛɾvaltɪksrɔːtsiːtsɪgɛ,ɪn dɛɾ reːɡəl bɾaʊxt ɛs pɾoː jɑːɾ axt bɪs tseːn fɛɾvaltʊŋsratsɪtsʊŋən
72911186-8b0e-4c0b-af3d-4d8765072930/81ebebab3e54835e201e87afd1f20c32df80341737ab925893a4709668c64767.mp3,Ostschweiz,Im Hintergrund kämpfen wir für deine Freilassung.,ɪm hɪntɜɡɾʊnt kɛmpfən viːɾ fyːɾ daɪnə fraɪlasʊŋ,ɪm hɪntə gʊːŋ kɾaɪmfeːmeːmɪɾ fiːɾ pɾaɪlɛːsɪk,ɪm hɪntɜɡɾʊnt kɛmpfən viːɾ fyːɾ diː fraɪlasʊŋ
831d404d-b189-42b6-8120-073c1f8af73c/c77d7b8c70c1714d1bbdbc8850a006fa95e811bcbdad035509f06dec2f6e0e18.mp3,Ostschweiz,Warum wird der Gemeinderat diese Motion als Postulat entgegennehmen?,vɑːrʊm vɪɾt dɛɾ ɡəmaɪndeːrɑːt diːzə moːtsjoːn als pɔstuːlɑːt ɛntɡeːɡənneːmən,vɔɾoːn vɪɾt dɛɾ kmaɪndɾɔːt diː ɛɾmɔtsɪoːn als bɔːstulɑːt ɪntɛgɛniː,vɑːrʊm vɪɾt dɛɾ ɡəmaɪndeːrɑːt diːzə moːtsjoːn als pɔstuːlɑːt ɛntɡeːɡənneːmən
7434adf8-538b-48d6-8bab-c1af135ce063/f4d45506d9273fe3f729b1b28f30dea88ecbbd270d75fc038be6fdfd3c9dcd56.mp3,Ostschweiz,Das Thema Freiraum wird jetzt unter Einbezug der verschiedenen Fachexperten vertieft angegangen.,das teːmɑː fraɪraʊm vɪɾt jɛtst ʊntɜ aɪnbətsuːk dɛɾ fɛɾʃiːdənən faxɛkspɛɾtən fɛɾtiːft anɡəɡaŋən,feːmɛɾ fraɪrʊŋ vɪɾt ɛtst ʊntɔɾiːbɛtsʊk foː fɔːfɛɾʒɪndɛn faxɪkspɛɾtə fɛɾtyːft ɑːggɑŋ,das teːmɑː fraɪraʊm vɪɾt nuːn ʊntɜ aɪnbətsuːk fɛɾʃiːdənɜ faxɛkspɛɾtən fɛɾtiːft anɡəɡaŋən
937d2af6-fc16-47b1-a53b-4dee4accc211/095c03bc71b9c14f2f27cacf283a96b0055b6f03d11491e111fc42b65d91b5a0.mp3,Ostschweiz,Durch Wettingen fahren jeden Tag rund 8'000 Fahrzeuge.,dʊɐç vɛtɪŋən fɑːrən jeːdən tɑːk rʊnt axt nʊlnʊl nʊl fɑːɾtsɔøɡə,tɔx vɪtɪŋən vɑːrət jɛdət tɑːk ɾʊntɑːx tuːsɪk vɑːɾtsyːk,dʊɐç vɛtɪŋən fɑːrən jeːdən tɑːk rʊnt axt taʊzənt fɑːɾtsɔøɡə
a677eda9-7709-4c9d-8656-e7b665140f3b/da1cbab410ef85aae3b5493cea2c56221a1aa5ea421667d5bb93a6d5fd8dbd3b.mp3,Ostschweiz,Russland hat bislang keine formelle Untersuchung des Falles eingeleitet.,rʊslant hat bɪslaŋ kaɪnə fɔɾmɛlə ʊntɜzuːxʊŋ dɛs faləs aɪnɡəlaɪtət,ɾuːslant hɛp bɪzəltsd kɾɑːl fɔmɛliː ʊntɛsuːrxɪk fɔmfɑːl iː glaɪtət,rʊslant hat bɪs jɛtst kaɪnə fɔɾmɛlə ʊntɜzuːxʊŋ dɛs fɑːls aɪnɡəlaɪtət
248e0121-1803-4980-a746-17ffbd799791/67c3e0ecbc02c3c227cf89d04b12c3fc50a69111c7d796e2fde4123d41b69310.mp3,Ostschweiz,Entlang der Winkelriedstrasse wurden die Parkplätze neu angeordnet und durch Bäume aufgewertet.,ɛntlaŋ dɛɾ vɪnkəlriːtstɾasə vʊɐdən diː paɾkplɛtsə nɔø anɡəɔɾdnət ʊnt dʊɐç bɔømə aʊfɡəvɛɾtət,ɪntlaŋ deːvɪŋkərɛːt ʃraʃt zɪnt bɑːk daɪs nɔø jɑːgɔɾnət ʊnt dɔx bɔøm ʊffeːɾt tvɔɾtə,ɛntlaŋ dɛɾ vɪnkəlriːtsʃtɾɑːsə vʊɐdən diː paɾkplɛtsə nɔø anɡəɔɾdnət ʊnt dʊɐç diː bɔømə aʊfɡəvɛɾtət
7f4b1ca8-c652-4056-96fb-f02e82182574/2b7dac084a55c6856dbdcc4619e3c12708abf3e1a9eacaa362b1e65ea218d751.mp3,Ostschweiz,Wir starten mit dem Kommissionsvotum.,viːɾ ʃtaɾtən mɪt deːm kɔmɪsɪoːnsvoːtuːm,meːɾ ʃtaɾtɛt mɪt ʊm kɔmiːsɪoːns voːtʊm,viːɾ ʃtaɾtən mɪt deːm kɔmɪsɪoːnsvoːtuːm
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fefaa88874dcafdb911b7013b6152884de555735535486c57c6186ddda9b764c.mp3,Ostschweiz,Wir lehnen auch den zweiten Antrag ab.,viːɾ leːnən aʊx deːn tsvaɪtən antɾɑːk ap,miːɾeːneː tʔaːtɛ tsʋaːɛːtiː ɑːltɑːk ɑːp,viːɾ leːnən hiːɾ deːn tsvaɪtən antɾɑːk ap
72911186-8b0e-4c0b-af3d-4d8765072930/a32d9380154f1d0a9968eef5a00a030fa73b58c653b4c641ce267d1721ccb89b.mp3,Ostschweiz,Sie sind mächtig und angesehen.,ziː zɪnt mɛçtɪç ʊnt anɡəzeːən,ɪt mœxtɪk ɑːgse,ziː zɪnt mɛçtɪç ʊnt anɡəzeːən
a677eda9-7709-4c9d-8656-e7b665140f3b/cf474cb1e5234e3e50ab760f939452326ef9f5501c8a84038b71b3fcce083e60.mp3,Ostschweiz,Unterdessen stiegen die Spannungen innerhalb der israelischen Regierung.,ʊntɜdɛsən ʃtiːɡən diː ʃpanʊŋən ɪnɜhalp dɛɾ ɪsrɑːɛlɪʃən reːɡiːrʊŋ,ʊntɛsɛ zɪnt ʃpɑnɪgɛ ɪn nɛhɑːlp foːdə iːzrɛlɪʃə rɛgɛrəg ʃtiːgə,ʊntɜdɛsən ʃtiːɡən diː ʃpanʊŋən ɪnɜhalp dɛɾ ɪsrɑːɛlɪʃən reːɡiːrʊŋ
72911186-8b0e-4c0b-af3d-4d8765072930/8792693907917b5c9239e0c4a64fe4996fefeaa4fd539896dfc799e738b09989.mp3,Ostschweiz,Die Rapper hätten zuerst angehört werden müssen.,diː rapɜ hɛtən tsuːeːɾst anɡəhœɾt vɛɾdən mʏsən,tɾɛpɑl hɛɪt diːɾʃt ɑːkøːr dʏɐldɛ miːɾsə,diː tɾɛpɜ hɛtən tsuːeːɾst anɡəhœɾt vɛɾdən mʏsən
937d2af6-fc16-47b1-a53b-4dee4accc211/80cc18f9a3279be8480ca46b7b3c415cf337791b4a28a972ef72c56547c69b6e.mp3,Ostschweiz,Es bräuchte aber ein Zeichen im Rahmen der Humanität.,ɛs bɾɔøçtə ɑːbɜ aɪn tsaɪçən ɪm rɑːmən dɛɾ huːmɑːniːtɛːt,ɛs bɾyːxt jɑːbərə tsaɪçə ɪm rɑːmə foːdə hʊmɑːnɪt dɛlt,ɛs bɾɔøçtə ɑːbɜ aɪn tsaɪçən ɪm rɑːmən dɛɾ huːmɑːniːtɛːt
831d404d-b189-42b6-8120-073c1f8af73c/8cc50fa973748e4a332e1e23c63b539e2976b4d5ea2edafee6c07421c2e7d310.mp3,Ostschweiz,Basierend auf diesem Entscheid erfolgte auch die Projektierung.,baziːrənt aʊf diːzəm ɛntʃaɪt ɛɾfɔlktə aʊx diː pɾoːjɛktiːrʊŋ,paseːrən tɔf dɛmən tʃaɪt iʃ aʊ geːrpɔiːɛkɛrɪkɛrɪkɛrfɔlɪkt,baziːrənt aʊf diːzəm ɛntʃaɪt ɪst aʊx diː pɾoːjɛktiːrʊŋ ɛɾfɔlkt
0bda2f56-850b-4930-9370-89ba5bb5e80a/0c1e833bfa416a9ae34b0c2962d2470fcb4523e383cfc823658489e62aa67774.mp3,Ostschweiz,Diese Brücke war einst sehr wichtig.,diːzə bɾʏkə vɑːɾ aɪnst zeːɾ vɪçtɪç,diː vrʊk ɪʃ ɛɾ aɪnʃtsɛɾvɪçtɪç,diːzə bɾʏkə ɪst aɪnst zeːɾ vɪçtɪç
72911186-8b0e-4c0b-af3d-4d8765072930/ab187324889ce14dae1252c9217b32394905dd2ec0aa5aba9762ef55b8d04c5b.mp3,Ostschweiz,Dieser ist auch in der FGPK knapp abgelehnt worden.,diːzɜ ɪst aʊx ɪn dɛɾ ɛfɡeːpeːkɑː knap apɡəleːnt vɔɾdən,dɛɾ iː ʃaɪl iːdɛ ɛfgɪpɪk hɑːk nɑp ɑplɪgdvɔːdə,diːzɜ vʊɐdə ɪn deːn ɛfɡeːpeːkɑː knap apɡəleːkt
7f4b1ca8-c652-4056-96fb-f02e82182574/4aa1055e229b8edfb0e99a7d91c7b47858a362eb68a374cbf00abe3699979ab5.mp3,Ostschweiz,Die ersten Eindrücke lesen Sie hier.,diː eːɾstən aɪndɾʏkə leːzən ziː hiːɾ,deːɾ aʊstə iːdrə klɛsət ziː dɑːɾ,diː eːɾstən aɪndɾʏkə leːzən ziː hiːɾ
7f4b1ca8-c652-4056-96fb-f02e82182574/3dcb1bb1a0938b640b9f18f720a660f05f9d9b2e6f5d48547c3323c495e64e91.mp3,Ostschweiz,Ausserdem lügen Jüngere demnach häufiger als Ältere.,aʊszeːɾdəm lyːɡən jʏŋərə dɛmnax hɔøfɪɡɜ als ɛltərə,usotɛm lyːkɛ dʒynri tɛm nɔxyːfikɔ ɛɾɛs ɛltɛri,aʊsɜdeːm lyːɡən diː jʏŋərə dɛmnax hɔøfɪɡɜ als diː ɛltərə
937d2af6-fc16-47b1-a53b-4dee4accc211/45a05fcecc686ba713c6e51d0507d565c48e88fb4635ae2fe51205feb7e1531b.mp3,Ostschweiz,Das sollen dann die Jungen machen.,das zɔlən dan diː jʊŋən maxən,tɑːsøːle tɛndɛ juːŋgɛ mɑːxɪ,diːs zɔlən dan diː jʊŋən maxən
831d404d-b189-42b6-8120-073c1f8af73c/d71e0f263642d99d74626d8b8e84f13c3c3f639e15eebbddc6b3f7e62b4caf92.mp3,Ostschweiz,So war es aber nicht.,zoː vɑːɾ ɛs ɑːbɜ nɪçt,sɔːɔːiː sɑːpa nɛksiː,zoː vɑːɾ ɛs ɑːbɜ nɪçt
a677eda9-7709-4c9d-8656-e7b665140f3b/d634478fb9964d8a69ad9ac9da9fc046c800ef4407ab7caf75cd96e7a43309c4.mp3,Ostschweiz,Die Fiko wünscht sich für das nächste Mal einen grösseren Prüfungs-Zeitraum.,diː fiːkoː vʏnʃt zɪç fyːɾ das nɛçstə mɑːl aɪnən ɡɾœsərən pɾyːfʊŋstsaɪtɾaʊm,ɪnfɪkʃoː vyːnst zɪç fyːɾz nɛfʃtʃmɔːl aɪn gɾøːsərə pɾøːfɪktsɪtɾʊm,dɛɾ fiː koː vʏnʃt zɪç fyːɾ das nɛçstə mɑːl aɪnən ɡɾœsərən pɾyːfʊŋstsaɪtɾaʊm
a677eda9-7709-4c9d-8656-e7b665140f3b/de96f92f31d3f4c294aa92806b40707290a8c482e9be1b53c752bbe6f99e01bd.mp3,Ostschweiz,Dadurch würden die Schulden in den USA tendenziell weiter steigen.,dɑːdʊɐç vʏɾdən diː ʃʊldən ɪn deːn uːɛsɑː tɛndəntsjɛl vaɪtɜ ʃtaɪɡən,dɔtɑːs vɪɔːdɪd tʃulːdɛ ɪdɛwɛsɑːt tɛnɛn zɛl vɪtɛʃtɪgɛ,dʊɐçdɛsən vʏɾdən diː ʃʊldən ɪn deːn uːɛsɑː tɛndəntsjɛl vaɪtɜ ʃtaɪɡən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/825ddf6676e6dffede4c0bb42a5a8fae56c73b080dbe38296c0fe79b20dcd44e.mp3,Ostschweiz,Dies sind alles keine neuen Erkenntnisse.,diːs zɪnt aləs kaɪnə nɔøən ɛɾkɛntnɪsə,deːs ɪndɑːləs kɾanɔːɪə kɾɛnt niːs,das zɪnt aləs kaɪnə nɔøə ɛɾkɛntnɪsə
937d2af6-fc16-47b1-a53b-4dee4accc211/686741db13860b95a6affd829e472e0e0f352c595a1f65dfdff1b0519cb12e79.mp3,Ostschweiz,Der Aufenthalt dort ist Wagnis mit offenem Ausgang.,dɛɾ aʊfənthalt dɔɾt ɪst vaɡnɪs mɪt ɔfənəm aʊsɡaŋ,ʏnfɛntɑːlt døːt ɪnz vɑːɾgnɪs mɪt ʊfənəm hʊsgaŋ,dɛɾ aʊfənthalt dɔɾt ɪst aɪn vaɡnɪs mɪt ɔfənəm aʊsɡaŋ
937d2af6-fc16-47b1-a53b-4dee4accc211/9dfc51660b336e5e5362d58d22528e28053d3d358510872a7a4b43f6b0d7d943.mp3,Ostschweiz,Fast in allen Rennen waren Schweizer Rennfahrer am Start.,fast ɪn alən rɛnən vɑːrən ʃvaɪtsɜ rɛnfɑːrɜ am ʃtaɾt,faʃtɪ alənə reːnə ziːn ʃviːtsɔreːnfɑːrɛːram ʃtɑːt gsɪː,fast ɪn alən rɛnən vɑːrən ʃvaɪtsɜ rɛnfɑːrɜ am ʃtaɾt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/a486e5bc24b07460c854403ffd048023a767dce8c169a8a578aa2fcd41f6e76f.mp3,Ostschweiz,Es wurde auch der Verwaltungsaufwand angesprochen.,ɛs vʊɐdə aʊx dɛɾ fɛɾvaltʊŋsaʊfvant anɡəʃpɾɔxən,ɛs ʃɑːdə fɔːvɑːltɪk suːfɛɾndɑːgʃpɔːrgɛvɔːdə,ɛs vʊɐdə an deːn fɛɾvaltʊŋsaʊfvant anɡəʃpɾɔxən
248e0121-1803-4980-a746-17ffbd799791/7655ad37059fb176532b6bed85a5234f184c6b9dfc347a7ace21eb56752c1df0.mp3,Ostschweiz,Dank für Ihr Interesse an der Wettinger Politik.,daŋk fyːɾ iːɾ ɪntərɛsə an dɛɾ vɛtɪŋɜ poːliːtiːk,tɑnkɑ fyːɾ jɾɪn pɾɛsə hatɛvɪt dɪŋɛɾ pɔːlɪdɪk,daŋkə fyːɾ iːɾ ɪntərɛsə an dɛɾ vɛtɪŋɜ poːliːtiːk
7f4b1ca8-c652-4056-96fb-f02e82182574/a6d68372860f2b0a733c3d07f08b2cacc7d12535575c72f8d6afd26811dc99de.mp3,Ostschweiz,Bei Menschen mit dunklen Haaren ist das Risiko deutlich geringer.,baɪ mɛnʃən mɪt dʊŋklən hɑːrən ɪst das riːziːkoː dɔøtlɪç ɡərɪŋɜ,biː mɛndʒə miːd ɔnklɛ hɑː ɪz ɾɪzɪ kɔːdyːtlɪç gɾɪŋɔ,baɪ mɛnʃən mɪt dʊŋklən hɑːrən ɪst aɪn riːziːkoː dɔøtlɪç ɡərɪŋɜ
831d404d-b189-42b6-8120-073c1f8af73c/806f9e86b81bc8802d1a0fbced6b844021e43bcfc268c57a581b6277f6991e9e.mp3,Ostschweiz,Anfang Sommer ist der Spuk vorbei.,anfaŋ zɔmɜ ɪst dɛɾ ʃpuːk foːɾbaɪ,ɑːfɑːm sʊmɑːl iːʃt deː ʃpʊk fɔɾbiː,anfaŋ zɔmɜ ɪst dɛɾ ʃpʊk foːɾbaɪ
937d2af6-fc16-47b1-a53b-4dee4accc211/4bf699cebb37f264cdee6122a8039fcd145860c0ed0a932925c3eb678a5f489a.mp3,Ostschweiz,"Nachdem keine weiteren Voten mehr vorliegen, kommen wir zur Abstimmung.",naxdeːm kaɪnə vaɪtərən voːtən meːɾ foːɾliːɡən kɔmən viːɾ tsuːɾ apʃtɪmʊŋ,nɔx dɛn kaɪ ʋɪtərɪ vʊtə mɪvɑːlɪgət kœnməmɑː tsuː dɛp ʃtɪmmɪk,naxdeːm kaɪnə vaɪtərən voːtən meːɾ foːɾliːɡən kɔmən viːɾ tsuːɾ apʃtɪmʊŋ
937d2af6-fc16-47b1-a53b-4dee4accc211/11e2f9aba5fe4c8c41e706b90c21d8aaf7d305aa8bcd360532f8a486a23c315c.mp3,Ostschweiz,WettiGrüen bedankt sich für die Entgegennahme des Postulats.,vɛtiː ɡɾyːən bədaŋkt zɪç fyːɾ diː ɛntɡeːɡənnɑːmə dɛs pɔstuːlɑːts,veːtɪgryːən bədaŋkt zɪç fyːɾ dɛn gaɪgənɑːm fʊmpɔːʃtuːlaːt,vɪtɪɡɾyːn bədaŋkt zɪç fyːɾ diː ɛntɡeːɡənnɑːmə dɛs pɔstuːlɑːts
831d404d-b189-42b6-8120-073c1f8af73c/70e159d7899b49c4b9b6c32ed46e1cfc4379728e8d74f461578c9308d285cc12.mp3,Ostschweiz,Und für das müssen nicht sieben Jahre lang Abklärungen gemacht werden.,ʊnt fyːɾ das mʏsən nɪçt ziːbən jɑːrə laŋ apklɛːrʊŋən ɡəmaxt vɛɾdən,ʊnt fyːɾ taːx myːn nyːtsɪbə jɔːrlɑŋ apglɛːrɪgə gmaxt vɛɾdə,ʊnt fyːɾ das mʏsən nɪçt ziːbən jɑːrə laŋ apklɛːrʊŋən ɡəmaxt vɛɾdən
831d404d-b189-42b6-8120-073c1f8af73c/d0b2fb58b9f562292d26e82d2698ad337e5cd05a822adeaa269f05a2783f1e4d.mp3,Ostschweiz,Im Herbst sind im Schutz der Dunkelheit wieder vermehrt Einbrecher unterwegs.,ɪm hɛɾpst zɪnt ɪm ʃʊts dɛɾ dʊnkəlhaɪt viːdɜ fɛɾmeːɾt aɪnbɾɛçɜ ʊntɜvɛks,ɪm hɛɾpʃt ziːnt iːm ʃʊts fɔɾ dɛɾ dʊŋkəlhaɪt vɪdɛɾ fɔrmeːɾt iːbɾɛxɔ ʊndɔvɛks,ɪm hɛɾpst zɪnt ɪm ʃʊts dɛɾ dʊnkəlhaɪt viːdɜ fɛɾmeːɾt aɪnbɾɛçɜ ʊntɜvɛks
0bda2f56-850b-4930-9370-89ba5bb5e80a/aa24bd6eba576ac41c61b496ff9c80803eef0d2f8fe49ffffbf08245d177231e.mp3,Ostschweiz,Subventionen werden von den Eltern beantragt.,zʊbvəntsjoːnən vɛɾdən fɔn deːn ɛltɜn bəantɾɑːkt,suːbɛntsiːone vɛɾdɛt fɔ deː ɛltɾɛpɛːɾaɪt,zʊbvəntsjoːnən vɛɾdən fɔn deːn ɛltɜn bəantɾɑːkt
72911186-8b0e-4c0b-af3d-4d8765072930/b3aa2acdfc5fa90912b7436412294b17129cd57a49492cc82f1d7f2005f26029.mp3,Ostschweiz,Eine 20-köpfige Jury hatte das Wort gewählt.,aɪnə tsvantsɪçkœpfɪɡə juːriː hatə das vɔɾt ɡəvɛːlt,ɛtsvɑns kʏɾfɪdiːd ʃiːriː hɛtɑːs vɔːdkwɛlt,aɪnə tsɛtlantskœpfɪɡə juːriː hat das vɔɾt ɡəvɛːlt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/7c8d236a406bad485a9bcfd882db182b7c0dd809f46bdb734161505534f56aff.mp3,Ostschweiz,Uns von der SVP interssiert die Meinung des Stadtrates zu diesen Vorwürfen.,ʊns fɔn dɛɾ ɛsfaʊpeː ɪntɜsiːɾt diː maɪnʊŋ dɛs ʃtatɾɑːtəs tsuː diːzən foːɾvʏɾfən,ɪs fɔn dɛs fɔːpɛː ɪntɔsiːrt naɪnɪk fʊm ʃtɑːtɾɔt tsuː dɛnə fɔɾvɪɾf,ʊnzrə ɛsfaʊpeː ɪntərɛsiːɾt diː maɪnʊŋ dɛs ʃtatɾɑːtəs tsuː diːzən foːɾvʏɾfən
