path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
0bda2f56-850b-4930-9370-89ba5bb5e80a/3670098d3e5291a5ef7a92496b19875c3f8595d3f29c52b4a520906536fdb7ad.mp3,Ostschweiz,Damals hat die Europäische Zentralbank den Zerfall der Eurozone verhindert.,dɑmɑːls hat diː ɔøroːpɛːɪʃə tsɛntɾɑːlbaŋk deːn tsɛɾfal dɛɾ ɔøroːtsoːnə fɛɾhɪndɜt,bˈaɪmɑːs ˈaɪtɪrəʊ bˈeɪçt zˈɛntɾˌalbˈaŋk ˈɛtsɪnvˌɑːl pˌeːdɑːrˈɪr tsˈoːnə fɛɾhˈɪndərət,dɑmɑːls fɛɾhɪndɜtə diː ɔøroːpɛːɪʃə tsɛntɾɑːlbaŋk deːn tsɛɾfal dɛɾ ɔøroːtsoːnə
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/83dbe6d1e003ace9884f156258b2c86c4a5ededba21ea5778d48042c8c42f20e.mp3,Ostschweiz,Damit sass er während der Eröffnungsfeier der Olympischen Winterspiele hinter Gittern.,dɑːmɪt zas ɛɾ vɛːrənt dɛɾ ɛɾœfnʊŋsfaɪɜ dɛɾ oːlʏmpɪʃən vɪntɜʃpiːlə hɪntɜ ɡɪtɜn,zoː ʃoːvˈɛrət dˈɛɾ ɔøfnˈɪksfˈiːɾ fɔr dˈɔlˈʏmpɪʃɪ vˈɪnɛɾ ʃpˈiːl ɪm ɾˈɛfɪ kˈɔkɛt,zoː ɪst ɛɾ vɛːrənt dɛɾ ɛɾœfnʊŋsfyːrə dɛɾ oːlʏmpɪʃən vɪntɜʃpiːlə ɪm kɛːfɪç ɡəʃlɔsən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e9a7c4f486e383a1a8b7d25d1c709d93ef094b978c1e6abeeae1b8df542d4e5d.mp3,Ostschweiz,Du musst dich maximal für das Gemeinwohl einsetzen.,duː mʊst dɪç maksiːmɑːl fyːɾ das ɡəmaɪnvoːl aɪnzɛtsən,dɑːmˈɔːʃtɪçm mˈaxzɪmɑːlɛ fˈɪzgmɑːɪnt wˈɔːl ˈiːzɪtsə,dɑː mʊstə ɪç maksiːmɑːl fyːɾ das ɡəmaɪndeːvoːl aɪnzɛtsən
72911186-8b0e-4c0b-af3d-4d8765072930/b01106b6c325b576dbfabceb6b3ff7a79d71a8c97490b657441ab01343443d77.mp3,Ostschweiz,Hier möchte man sich niederlassen.,hiːɾ mœçtə man zɪç niːdɜlasən,tɑːmɛç mˈɑsix niːt ɑːlɑːm,dɑː mœçtə man zɪç nɪçt anlasən
a677eda9-7709-4c9d-8656-e7b665140f3b/e3062f5a91da4df09516a925c6ddeb75f62727a21fa5bab65ef9936e1a64cc27.mp3,Ostschweiz,Die WM ist ein Traum jedes Spielers.,diː veːɛm ɪst aɪn tɾaʊm jeːdəs ʃpiːlɜs,dˈeːɾ vˈeːɾ mˈɪçən tɾˈaʊm fɔ jˈɛtəm ʃpiːdəlɑː,diː veːɛm ɪst aɪn tɾaʊm fɔn jeːdəm ʃpiːlɜ
684dd9cf-2844-407b-9a7f-12e7b559773f/f9e7740381ebe4c8e7518e497646f33a3a85f774144404bcbd5ad2aa277ca7e5.mp3,Ostschweiz,Seit zehn Jahren widmet er sich der Erforschung dieser Pflanzen.,zaɪt tseːn jɑːrən vɪdmət ɛɾ zɪç dɛɾ ɛɾfɔɾʃʊŋ diːzɜ pflantsən,zˈiː tsɛː jˈɑːvɪd ˈʏm dˈɛɾ zˈɪçtə ɛɾfˈɔɾʃɪp fɔ dˈeːnə blˈantsə,zaɪt tseːn jɑːrən vɪdmət ɛɾ zɪç dɛɾ ɛɾfɔɾʃʊŋ diːzɜ pflantsən
831d404d-b189-42b6-8120-073c1f8af73c/634146e785a543bfb52d3e1f01fc3cb4fa9ae09c842479336db71403524f853a.mp3,Ostschweiz,Das muss beachtet werden.,das mʊs bəaxtət vɛɾdən,ˈɑːs mˈʊɾs bəˈɑːftət vˈɛɾtə,diːs mʊs bəaxtət vɛɾdən
684dd9cf-2844-407b-9a7f-12e7b559773f/ad3a8f3c9b818cfa9a37f68435ef8cac94626969fdd784a7131f40bcc0f604bd.mp3,Ostschweiz,Diese lassen sich nicht mit anderen Investitionen kompensieren.,diːzə lasən zɪç nɪçt mɪt andərən ɪnvɛstiːtsjoːnən kɔmpɛnziːrən,ˈtˌeːrənt zˈɪç nˈɛɾ mˈiːt ˈandərənə ɪnvˈɛʃtɛtsiːoːnə gɾˈʊmpənzˈiːrə,diːzə lasən zɪç nɪçt mɪt andərən ɪnvɛstiːtsjoːnən kɔmpɛnziːrən
684dd9cf-2844-407b-9a7f-12e7b559773f/bf48f000cf55deec403bba42d0888a922ae487e5a65ceb6b8cb951d3d1140033.mp3,Ostschweiz,"Dies entspricht einem Plus von 0,4 Prozent.",diːs ɛntʃpɾɪçt aɪnəm plʊs fɔn nʊl fiːɾ pɾoːtsɛnt,tˈaɪs ɛnʃpɾˈɪçt fɔm nˈeː blˈʊs fˈoː nˈʊɾ kˈɔm ˈɪnfˌɪɾ pɔtsɛnt,diːzəs ɛntʃpɾɪçt aɪnəm plʊs fɔn nʊl fiːɾ pɾoːtsɛnt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/8705f1f2cf259c8b5a2cdf08452f9c6d0747272f8aa201520d0afc860ce9744c.mp3,Ostschweiz,Das Urteil war für den 11. Mai vorgesehen.,das ʊɐtaɪl vɑːɾ fyːɾ deːn ɛlf maɪ foːɾɡəzeːən,ˈɪnzəlɪç fyːɾ dˈɛɾ ˈɛlf dˈeː mˈaɪfˌɔːɾgəsˌɛːɾgˈsiː,das ʊɐtaɪl vɑːɾ fyːɾ deːn ɛlf maɪ foːɾɡəzeːən
937d2af6-fc16-47b1-a53b-4dee4accc211/5a157f7005d6dc5dba66521e60798bcfd20c535f3660205bca72bb6ff4e97c01.mp3,Ostschweiz,"8. Welche zusätzlichen Massnahmen sind, auch im Vergleich mit anderen Gemeinden, möglich?",axt vɛlçə tsuːzɛtslɪçən masnɑːmən zɪnt aʊx ɪm fɛɾɡlaɪç mɪt andərən ɡəmaɪndən møːklɪç,ˈɑçtənts vˈeːli tsuːɾzˈɛtsklɪçə mˈaɾsnɑːmə zˈɪnt ˌaʊɪm fɛɾglˈiːç mˈɪt ˈandərə nˈɛmɪɾ mˈøːglˌiːç,axtəns vɛlçə tsuːzɛtslɪçən masnɑːmən zɪnt aʊx ɪm fɛɾɡlaɪç mɪt andərən ɡəmaɪndən møːklɪç
7f4b1ca8-c652-4056-96fb-f02e82182574/3e532125cde2a6f6de146dd5cbd4b2e97731d7175379f8776c87e3154f77a2c6.mp3,Ostschweiz,Dennoch ist er immer noch weltweit als Botschafter der Marke unterwegs.,dɛnɔx ɪst ɛɾ ɪmɜ nɔx vɛltvaɪt als bɔtʃaftɜ dɛɾ maɾkə ʊntɜvɛks,tɛnnox iʃa ɪmno vɛlt vɪːˈɛs tɪ ˈɛs boːtʃafto fɔtɛra maːlˈke ʊntɔ vɛks,dɛnɔx ɪst ɛɾ ɪmɜ nɔx vɛltvaɪt als bɔtʃaftɜ diːzɜ maɾkə ʊntɜvɛks
937d2af6-fc16-47b1-a53b-4dee4accc211/6a4086fc47eec5a21f0768aac413236a5a79f7583cf0f525d5b44bde3ca82688.mp3,Ostschweiz,Davon wollte Hughes nichts wissen.,dɑːfɔn vɔltə hʊkhəs nɪçts vɪsən,dɑːdə foː hɛt tə juːʃ nˈyːt vˈɛlə vˈyːsə,dɑːfɔn vɔltə jʊʃ nɪçts vɪsən
7f4b1ca8-c652-4056-96fb-f02e82182574/9b6556cf4eb9b786b15824b9eae6ef8ee640888cc7ec0c40dc60405f97fc8344.mp3,Ostschweiz,Die Frau wurde beim Überfall verletzt.,diː fraʊ vʊɐdə baɪm yːbɜfal fɛɾlɛtst,frˈaʊɪz bɪ mˈiːbɐl hˈɛl fˈoːlˌeːtst vˈɔːtən,diː fraʊ vʊɐdə baɪm yːbɜfal fɛɾlɛtst
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/3fd83440ee46579fe6734c9a98dae3f9ad2bb788fea6a755f86a4cbda3f9a691.mp3,Ostschweiz,Darum lehnt auch die CVP-Fraktion die Anträge der Grünen ab.,dɑːrʊm leːnt aʊx diː tseːfaʊpeːfraktsjoːn diː antɾɛːɡə dɛɾ ɡɾyːnən ap,dɾʊmˈlˈɛnt dˈaʊ tsˈeːfˌaʊpˈɛː frˈaktsɪˌɔn dˈɑːtɾˌɛk fˈɔɾ dˈiː kɾˈuːɾˈeːnən hˈap,dɛshalp leːnt aʊx diː tseːfaʊpeːfraktsjoːn diː antɾɛːɡə dɛɾ ɡɾyːnən ap
684dd9cf-2844-407b-9a7f-12e7b559773f/775ac33a401e39ab0263423ca7c50faab87fb7164346f74332f462306c7ca6bf.mp3,Ostschweiz,Dagegen sperrte sich aber die bürgerliche Mehrheit im Nationalrat.,daɡeːɡən ʃpɛɾtə zɪç ɑːbɜ diː bʏɾɡɜlɪçə meːɾhaɪt ɪm natsjoːnalrɑːt,ˈɪn gˈɛgɾ ʃpˈeːɾt zˈɪç ˈaɪbɛɾ dˈiː bˈʏgəlˌɪçɪ mˈeː hˈaɪt ˌim nˌatsɪˌɔnˈɑːl ɾˈɔt,daɡeːɡən ʃpʏɾt zɪç diː bʏɾɡɜlɪçə meːɾhaɪt ɪm natsjoːnalrɑːt
684dd9cf-2844-407b-9a7f-12e7b559773f/99a87c78427f3e9ed7775999852746065b609f53ee883b2f5be2107a0cff25f6.mp3,Ostschweiz,Es ist einfach ein Fakt.,ɛsɪst aɪnfax aɪn fakt,ˈɛs ˈɪʃ ˈaɪfɔːx ɛnfɔːkˈt,ɛsɪst aɪnfax aɪn fakt
7f4b1ca8-c652-4056-96fb-f02e82182574/d836312a0ea18873b571ef0aad94f5b292566f5f7289ac31dbe8e34e95812a35.mp3,Ostschweiz,"Wir finden es gut, dass mit dem Standorttausch die Modernisierung gelingt.",viːɾ fɪndən ɛs ɡuːt das mɪt deːm ʃtandɔɾtaʊʃ diː moːdɛɾniːziːrʊŋ ɡəlɪŋt,meː fɪndɪd skuːɛd tɑːz meːɪtɛn ʃtɑːndɑːl tuːʃ mɔːdɛ ɛlɲiːɾɪk dɛɲkt,viːɾ fɪndən ɛs ɡuːt das mɪt deːm ʃtandɔɾtaʊʃ diː moːdɛɾniːziːrʊŋ ɡəlɪŋt
a677eda9-7709-4c9d-8656-e7b665140f3b/da07faa90512eac80eba818ebf74d2be7426361111683fe492c5bbd15a6c48bb.mp3,Ostschweiz,Ausserdem sind Verschwörungstheorien bei uns kein Phänomen des Internets mehr.,aʊszeːɾdəm zɪnt fɛɾʃvøːrʊŋsteːoːriːən baɪ ʊns kaɪn fɛnomeːn dɛs ɪntɜnɛts meːɾ,ˈɔsɔdˌɛm zˈɪm fɛɾʃvˈyːrɪkstɛrˈiːɛ bˈiː iːs kɾˈɛfɪnɔmˌeːm fɔmˈɪntɑːnˈɛtmɛ,aʊszeːɾdəm zɪnt fɛɾʃvøːrʊŋsteːoːriːən baɪ ʊns kaɪn fɛnomeːn dɛs ɪntɜnɛts meːɾ
684dd9cf-2844-407b-9a7f-12e7b559773f/afaf0a673d1e98bd4fa2c57ee549c9fdf2a1e741640a48423432f96abd0676e9.mp3,Ostschweiz,Die Autoindustrie hat auf diese Umstände reagiert.,diː aʊtoːɪndʊstɾiː hat aʊf diːzə ʊmʃtɛndə reːaɡiːɾt,taːtoːjnɛː ʃtriːhɛt ʊftumʃ tɛndrɛː jaːgiːɛt,ɑdoːiːnastɾiː reːaɡiːɾtə aʊf diː ʊmʃtɛndə
72911186-8b0e-4c0b-af3d-4d8765072930/bbcedfe1489c34ba28087b6be946295339397a03fc46429040e7960d04b7ca3c.mp3,Ostschweiz,Wir haben vor allem strategische Erweiterungen getätigt.,viːɾ hɑːbən fɔɾ aləm ʃtɾateːɡɪʃə ɛɾvaɪtərʊŋən ɡətɛːtɪçt,meˈɪɾ hˈɛlm frɔːm ʃtɑːtˈeːgɪʃɛ ɛɾbɪtɾɪkɛ dˈɛtɪkt,viːɾ hɑːbən fɔɾ aləm ʃtɾateːɡɪʃə ɛɾvɪtərʊŋən ɡətɛːtɪçt
0bda2f56-850b-4930-9370-89ba5bb5e80a/49a523a7583695fd5db65fbdbfe3cf95f62b5ec533a7859f91da9cdf95931910.mp3,Ostschweiz,Fans teilen ihre Vermutungen auf Twitter.,fɑːns taɪlən iːrə fɛɾmuːtʊŋən aʊf twɪtɜ,fˈɛnst ˈɑːlə dˈiː rˈiː fɔmˈɔøtɪgɛ rufːtvˈiːtɔ,fɑːns taɪlən iːrə fɛɾmuːtʊŋən aʊf twɪtɜ
248e0121-1803-4980-a746-17ffbd799791/6bbbf3fec9d0ff0c4367a8db7cae996b401483c50804b0743a145ad802f5518e.mp3,Ostschweiz,Technische Geräusche gehen besser ins Unterbewusstsein.,tɛçnɪʃə ɡərɔøʃə ɡeːən bɛsɜ ɪns ʊntɜbəvʊsʃtzaɪn,dˈɛɾfnɪʃiː gɾˈøːʃ gˈøːn bˈɛsərə zˈʊntɜ bˈeːvˈʊstɪ,tɛçnɪʃə ɡərɔøʃə kœnən bɛsərəs ʊntɜbəvʊsʃtzaɪn
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f9cd72c97a46fa0be6cd38c0041415b396aefd02596724e705c6f231c5494746.mp3,Ostschweiz,Nach dem kurzen Gespräch wurde ich vor die Kamera gebeten.,nɑːx deːm kʊɐtsən ɡəʃpɾɛːç vʊɐdə ɪç fɔɾ diː kɑmeːrɑː ɡəbeːtən,nˈɑç dˈɛm kˈɔɾtsɛgˌʃpɾˈœç bˈɪn iːç fɔːgˈɑm ɑːbˈɛːtən vˈɑːdən,nɑːx diːzəm kʊɐtsən ɡəʃpɾɛːç vʊɐdə ɪç fɔɾ diː kɑmeːrɑː ɡeːbɛtət
7f4b1ca8-c652-4056-96fb-f02e82182574/2258372698e94e9616f73f07dffdd2687f44844d21484ffb2af505708d1b5c23.mp3,Ostschweiz,Deshalb ziehen wir den Antrag der Zwischennutzung zurück.,dɛshalp tsiːən viːɾ deːn antɾɑːk dɛɾ tsvɪʃənʊtsʊŋ tsuːrʏk,dɛs sɑːtsɛ mɛjɛdɛ ɑːtrak foː dɛtsyːʃɛɲuːtsɛk tsɛruːk,dɛshalp tsiːən viːɾ deːn antɾɑːk dɛɾ tsvɪʃənʊtsʊŋ tsuːrʏk
248e0121-1803-4980-a746-17ffbd799791/6dfb67070ee509156708794a48b21711f75817af62c3e69e154065af935f8576.mp3,Ostschweiz,Sie sei vielmehr aus einem spontanen Impuls heraus entstanden.,ziː zaɪ fiːlmeːɾ aʊs aɪnəm ʃpɔntɑːnən ɪmpuːls hɛraʊs ɛntʃtandən,ˈɪs ˈaɪɾət fˈiːl mˈeːɪ ˈʊs ˈɪm ʃpɔntɑːnə ɪm boːlˈsuːzə ɪn ɛn ʃtˈandə,ziː zɑːɡən ɛs ɛntʃtant fiːl meːɾ aʊs deːm ʃpɔntɑːnən ɪmpuːls hɛraʊs
684dd9cf-2844-407b-9a7f-12e7b559773f/d846e92a6b97db5df72043996d85a2d74fc69817c23b3eecc2c56b708bb7f41b.mp3,Ostschweiz,Aber das Ausmass hat uns tatsächlich überrascht.,ɑːbɜ das aʊsmas hat ʊns tatzɛçlɪç yːbɜraʃt,ˈɑːbɑːt dˈɑːs usmˈɑːs hˈɛt dˈiːs dˈɑːtsɛçləxˌiːbərˈɑːʃt,ɑːbɜ diːzəs aʊsmas hat ʊns tatzɛçlɪç yːbɜraʃt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e994f1afa0e74d5634730109be3b1474f29774fa94ee9a841fbd1f794e45c6c6.mp3,Ostschweiz,Theater ist manchmal auch ein wenig Folter.,teːɑːtɜ ɪst mançmɑːl aʊx aɪn veːnɪç fɔltɜ,tɛɾtɐ iʃ mˈɛŋmɔl ˈaʊ ˈɛs piːtsɪvˌɔltɐ,ɪm teːɑːtɜ ɪst mançmɑːl aʊx aɪn bɪsçən fɔltɜ
a677eda9-7709-4c9d-8656-e7b665140f3b/ca512789f6afa4dae17d2e0ff806fd4ec910ffccca2da80d4d2b3d6730343f7e.mp3,Ostschweiz,Die Transportunternehmungen haben einen Transportauftrag und für die betreffende Linie eine Konzession.,diː tɾanspɔɾtʊntɜneːmʊŋən hɑːbən aɪnən tɾanspɔɾtaʊftɾɑːk ʊnt fyːɾ diː bətɾɛfəndə liːnɪə aɪnə kɔntsɛsjoːn,dˈeːɾ tɾˈantspɔɾt ˌʊntɜnˈɛmɪgə hˈɛndən tɾantspɔɾtˈuːftɾˈɑːk ʊnt fyːɾ dˈiː bətɾˈɛɪfəntəlˌiːnɪə ɛɾˈʊntsɛsˌiːɾʊn,diː tɾanspɔɾtʊntɜneːmʊŋən hɑːbən aɪnən tɾanspɔɾtaʊftɾɑːk ʊnt fyːɾ diː bətɾɛfəndən liːnɪən aɪnə kɔntsɛsjoːn
937d2af6-fc16-47b1-a53b-4dee4accc211/7a1be0b438f2a3ffceb09bbfb0e5a11d1be984bba3e4a8b2d98d3eeb313e6095.mp3,Ostschweiz,Gut und konstruktiv soll die Atmosphäre gewesen sein.,ɡuːt ʊnt kɔnstɾʊktiːf zɔl diː atmɔsfɛːrə ɡəveːzən zaɪn,gˈuːɾət ʊnt kˈɔnʃtɾʊktiːf zˈɪlt ɑːtmˈʊs fɛɾəkˈsiːzˈiː,ɡuːt ʊnt kɔnstɾʊktiːf zɔl diːzə atmɔsfɛːrə ɡəveːzən zaɪn
7f4b1ca8-c652-4056-96fb-f02e82182574/a1eef92a0442f33d5995ecad80234b215db00639f38f73f78ba2e745a8548938.mp3,Ostschweiz,Es liegen zwei beantwortete Anfragen vor.,ɛs liːɡən tsvaɪ bəantvɔɾtətə anfrɑːɡən fɔɾ,ˈɛs lˈiːkət tsvˈaɪ bˈeː anpˈɔɾptɪ ˈaːfrˈɔgə fˈɔl,ɛs liːɡən tsvaɪ bəantvɔɾtətə anfrɑːɡən fɔɾ
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fd687162210b39a5b4fefd37dafbce039643bc90e7a1f86f344c1c675af68534.mp3,Ostschweiz,Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,tɾɔtsdeːm mœçtə diː fiːnantslɑːɡə anhant dɛɾ kɛntsɑːlən ɡəzamtaft vʏɾdɪɡən,tˈɔɾts dˈɛm mˈœxt mˈɔ fɪnˈɑːnslˈɑːgɛ hˈantə kˈɛntsɑːrˈɛksantɑːft vˈiːɾdɪgə,tɾɔtsdeːm mœçtə man diː fiːnantslɑːɡə anhant dɛɾ kɛntsɑːlən ɡəzamtaft vʏɾdɪɡən
a677eda9-7709-4c9d-8656-e7b665140f3b/dc357b53f1437e2ff7f6b72d143e7dfb02cb54573d391a14625ad846f79ec708.mp3,Ostschweiz,Es muss nicht mehr viel beibefügt werden.,ɛs mʊs nɪçt meːɾ fiːl baɪbeːfyːkt vɛɾdən,ˈɛs mˈɔs nˈumɛ fˈil mˈɛ bˈik vˈɛkt vˈɛltə,ɛs mʊs nuːɾ fiːl meːɾ baɪɡəfyːkt vɛɾdən
7f4b1ca8-c652-4056-96fb-f02e82182574/4a37ec82bfcbabcd1ab43ac2d4ca4cae1adb170765937bb0fed2dc65f0363599.mp3,Ostschweiz,Er fand eine Waffe und schoss sich in den Kopf.,ɛɾ fant aɪnə vafə ʊnt ʃɔs zɪç ɪn deːn kɔpf,ˈɛɾ hˌɛɾ dˈɛn vˈɛfɛɾ gvˈʊndɛ ʊnt zˈɪçən kˈɔpfgʃˌʊsən,ɛɾ fant aɪnə vafə ʊnt ʃɔs zɪç ɪn deːn kɔpf
937d2af6-fc16-47b1-a53b-4dee4accc211/8b2e5e70fe275f1e4143d9b540e4f725a5769db21b337d730d53d2c9bc69ff4d.mp3,Ostschweiz,Diese Zeit ist nun vorbei.,diːzə tsaɪt ɪst nuːn foːɾbaɪ,ˈɪtɛɾ tsˈiːt dˈiː ʃˈiːtst fˈeːɾ bˈiː,diː tsaɪt ɪst nuːn foːɾbaɪ
72911186-8b0e-4c0b-af3d-4d8765072930/a766eeb509f5b10317b98ac04c68378c7912a0e5eb04c84da38e3d1d6284efaa.mp3,Ostschweiz,Es riecht nach Punk hier.,ɛs riːçt nɑːx pʊŋk hiːɾ,hˈɛs ɾˈiːx nˈɑx pˈank dˈɑː,ɛs raɪçt nɑːx pʊŋk dɑː
a677eda9-7709-4c9d-8656-e7b665140f3b/e7f838eddb6dac2ad90354008ff8560be86d0c9ab25b12bad268b6831d4fb2ec.mp3,Ostschweiz,"Also ist es logisch, dass wir damit arbeiten sollten.",alzoː ɪst ɛs loːɡɪʃ das viːɾ dɑːmɪt aɾbaɪtən zɔltən,ˈɑsəl ˈɪçəs lˈoːgɪç ˈɑs mˈɑ mˈɪt dˈɛm ʃˈɑf fɛɾsˈøːtət,alzoː ɪst ɛs loːɡɪʃ das man dɑːmɪt aɾbaɪtən zɔltə
a677eda9-7709-4c9d-8656-e7b665140f3b/cd6a6cc7e290903cd04f8b473077c830f389a5f0bd8147723c28917d4366006f.mp3,Ostschweiz,Der Wagen steht zum Verkauf.,dɛɾ vɑːɡən ʃteːt tsʊm fɛɾkaʊf,dˈɛɾ vˈɑːgəʃtˈɑːtsʊmfəkˈaʊf,dɛɾ vɑːɡən ʃteːt tsʊm fɛɾkaʊf
937d2af6-fc16-47b1-a53b-4dee4accc211/7bc9272b51614f0d47eb7ffb2458392e34b614ff0929d2b7503ee175bd480596.mp3,Ostschweiz,Kupplung und Bremsen bleiben unauffällig.,kʊplʊŋ ʊnt bɾɛmsən blaɪbən ʊnaʊffɛlɪç,kɾuːplˈiːk ʊnt prˈɛmse blˈiːbɪd ˈuːn ʊn fˈɛːlɪk,kʊplʊŋ ʊnt bɾɛmsə blaɪbən ʊnaʊffɛlɪç
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fcd6ab3ca3aef0295ff8f4140fcc051e7c4db1611cf6d604ff7cd15d44d10ae9.mp3,Ostschweiz,Hunde haben eine lange Ko-Evolution mit Menschen.,hʊndə hɑːbən aɪnə laŋə koːeːvoːluːtsjoːn mɪt mɛnʃən,tyːnt hæn ˈɛs lˈɑŋsk kˈɑʊ ɪvˌɑluːtsiːoːd mˈɪt mˈɛndʒɛ,diː hʊndə hɑːbən aɪnə laŋə kɑː oː eːvoːluːtsjoːn mɪt mɛnʃən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/fd1b09c192234b09b8324c4950f6d3658566c125f42d65fc56d77d8391cc8ed8.mp3,Ostschweiz,Geniesse sie in vollen Zügen und lass es dir gut gehen!,ɡəniːsə ziː ɪn fɔlən tsyːɡən ʊnt las ɛs diːɾ ɡuːt ɡeːən,knˈyːsɪ sˈeːn fˈɔlətsˌiːkəl glˈaʊstɪək wˈɛk gˈoː,ɡəniːsə ziː ɪn fɔlən tsɔøɡən ʊnt lasə ziː ɡuːt ɡeːən
72911186-8b0e-4c0b-af3d-4d8765072930/abb0dd9a2711b88035f29987d615d5b791e789d1bd1b234021e81fee7f928cc4.mp3,Ostschweiz,Schulanlage Gönhard exkl.,ʃuːlanlɑːɡə ɡœnhaɾt ɛkskl,ʃoːlˈɛlˌɑːk gøːn hˈɑːt ˈɛkskɛ,ʃuːəlɑlɑːkœnhaɾt ɛksk
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/bfc9fd3e1aaafa9cbb13b311dbcd1993834438d75fa4e1aa96a139b72c796dd8.mp3,Ostschweiz,Waffeln sind gut und ich liebe WURST!,vafəln zɪnt ɡuːt ʊnt ɪç liːbə vuːɾst,vˈɑːfləs ɪnt kˈuːɾt ʊnt dˈiː klˈiːrbə vˈɔɾʃt,vafəln zɪnt ɡuːt ʊnt ɪç liːbə vuːɾst
248e0121-1803-4980-a746-17ffbd799791/0495cc0bc1c82b7df0c68051d0de295d7e95d292b1da2d65727eef1fdb15c3ae.mp3,Ostschweiz,Eine funktionierende Geschäftsprüfungskommission kann Transparenz schaffen und eine gute Demokratie braucht Transparenz.,aɪnə fʊŋktsjoːniːrəndə ɡəʃɛftʃpɾyːfʊŋskɔmɪsjoːn kan tɾansparɛnts ʃafən ʊnt aɪnə ɡuːtə deːmoːkɾatiː bɾaʊxt tɾansparɛnts,ˈɛɾfʊŋk tsʊːnˈiːɾˌaɪnˌdɪlt kˈɛftˈʃpɾˌøːfɪts kɔmɪsjˈoːnˌkɾˈˈaːnˈsʃˈɑːfə ʊŋ kˈuːɾtɪt dˈɛmɔkɾˈtɪː bɾˈoːxdɑːmˈsbɛɾˈɛnts,aɪnə fʊŋktsjoːniːrəndə ɡəʃɛftʃpɾyːfʊŋskɔmɪsjoːn kan tɾansparɛnts ʃafən ʊnt ɡuːtə deːmoːkɾatiː bɾaʊxt tɾansparɛnts
0bda2f56-850b-4930-9370-89ba5bb5e80a/03187103d5ed3a224da48f38b50d8519e72ab21473c715e943f9180f45237a07.mp3,Ostschweiz,"Kann mir jemand erklären, wie das funktioniert?",kan miːɾ jeːmant ɛɾklɛːrən viː das fʊŋktsjoːniːɾt,kɾˈamɪ hˈøːpərə klˈɛvə vˈɛɾ dˈas vˈɔn kɔtsɪnˈiːɾt,kan miːɾ jeːmant ɛɾklɛːrən viː das fʊŋktsjoːniːɾt
72911186-8b0e-4c0b-af3d-4d8765072930/71ae9068badb88cad3313083af148ebdd9db39ec74b9653d45f9a974219b067c.mp3,Ostschweiz,Manchen Menschen wird auf dem Beifahrersitz niemals schlecht.,mançən mɛnʃən vɪɾt aʊf deːm baɪfɑːrɜzɪts niːmɑːls ʃlɛçt,ˈeːz bˈaɪlə mˈaɪnʃə vˈiːɾ tsuː fˈoːn bˈiːfˌɑːr bˈaɪs nˈiːɾ mˈɔɾʃlˈɛçt,aɪnɪɡə andərən mɛnʃən vɪɾt ɛs aʊf deːm baɪfɑːrɜzɪts nɪçt meːɾ ʃlɛçt
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/788ab834e491ababd83c0ed45a8b4c1c2525a2433f180a50c8320172cdf3e955.mp3,Ostschweiz,Weil er Bürger der neutralen Schweiz war.,vaɪl ɛɾ bʏɾɡɜ dɛɾ nɔøtɾɑːlən ʃvaɪts vɑːɾ,ˈlˈiːlɛ bˈyːrkɔ fɔr dˈeːnɔøtɾˈɑːlɛ ʃvˈiːts gˈeːiːʃ,vaɪl ɛɾ bʏɾɡɜ dɛɾ nɔøtɾɑːlən ʃvaɪts vɑːɾ
684dd9cf-2844-407b-9a7f-12e7b559773f/b6701af074124610ec2fde7f3b51ba3f6fa632905a3ac0b16d0f0727ccd9c42f.mp3,Ostschweiz,Deshalb lehnen wir den Rückweisungsantrag einstimmig ab.,dɛshalp leːnən viːɾ deːn rʏkvaɪzʊŋsantɾɑːk aɪnʃtɪmɪç ap,dˈɛs hˈaɪlb lˈɛnət mˈiːɾ dˈɛɾyːkɾˈiːzɪks ˈaɪtɾɔk ˈaɪ ʃtˈiːmɪg ˈaʊp,dɛshalp leːnən viːɾ deːn rʏkvaɪzʊŋsantɾɑːk aɪnʃtɪmɪç ap
